EnviroPad,Time,Temperature(°C)
2818,20/10/2023 12:01:35,48.2
2819,20/10/2023 12:01:36,48.2
2820,20/10/2023 12:01:37,48.2
2821,20/10/2023 12:01:38,48.1
2822,20/10/2023 12:01:39,48.1
2823,20/10/2023 12:01:40,48.1
2824,20/10/2023 12:01:41,48.1
2825,20/10/2023 12:01:42,48.1
2826,20/10/2023 12:01:43,48.1
2827,20/10/2023 12:01:44,48
2828,20/10/2023 12:01:45,48
2829,20/10/2023 12:01:46,48
2830,20/10/2023 12:01:47,48
2831,20/10/2023 12:01:48,48
2832,20/10/2023 12:01:49,48
2833,20/10/2023 12:01:50,47.9
2834,20/10/2023 12:01:51,47.9
2835,20/10/2023 12:01:52,47.9
2836,20/10/2023 12:01:53,47.9
2837,20/10/2023 12:01:54,47.9
2838,20/10/2023 12:01:55,47.8
2839,20/10/2023 12:01:56,47.8
2840,20/10/2023 12:01:57,47.8
2841,20/10/2023 12:01:58,47.8
2842,20/10/2023 12:01:59,47.8
2843,20/10/2023 12:02:00,47.8
2844,20/10/2023 12:02:01,47.7
2845,20/10/2023 12:02:02,47.7
2846,20/10/2023 12:02:03,47.7
2847,20/10/2023 12:02:04,47.7
2848,20/10/2023 12:02:05,47.7
2849,20/10/2023 12:02:06,47.7
2850,20/10/2023 12:02:07,47.6
2851,20/10/2023 12:02:08,47.6
2852,20/10/2023 12:02:09,47.6
2853,20/10/2023 12:02:10,47.6
2854,20/10/2023 12:02:11,47.6
2855,20/10/2023 12:02:12,47.6
2856,20/10/2023 12:02:13,47.5
2857,20/10/2023 12:02:14,47.5
2858,20/10/2023 12:02:15,47.5
2859,20/10/2023 12:02:16,47.5
2860,20/10/2023 12:02:17,47.5
2861,20/10/2023 12:02:18,47.5
2862,20/10/2023 12:02:19,47.4
2863,20/10/2023 12:02:20,47.4
2864,20/10/2023 12:02:21,47.4
2865,20/10/2023 12:02:22,47.4
2866,20/10/2023 12:02:23,47.3
2867,20/10/2023 12:02:24,47.3
2868,20/10/2023 12:02:25,47.3
2869,20/10/2023 12:02:26,47.3
2870,20/10/2023 12:02:27,47.3
2871,20/10/2023 12:02:28,47.3
2872,20/10/2023 12:02:29,47.2
2873,20/10/2023 12:02:30,47.2
2874,20/10/2023 12:02:31,47.2
2875,20/10/2023 12:02:32,47.2
2876,20/10/2023 12:02:33,47.2
2877,20/10/2023 12:02:34,47.2
2878,20/10/2023 12:02:35,47.2
2879,20/10/2023 12:02:36,47.1
2880,20/10/2023 12:02:37,47.1
2881,20/10/2023 12:02:38,47.1
2882,20/10/2023 12:02:39,47.1
2883,20/10/2023 12:02:40,47.1
2884,20/10/2023 12:02:41,47.1
2885,20/10/2023 12:02:42,47
2886,20/10/2023 12:02:43,47
2887,20/10/2023 12:02:44,47
2888,20/10/2023 12:02:45,47
2889,20/10/2023 12:02:46,47
2890,20/10/2023 12:02:47,46.9
2891,20/10/2023 12:02:48,46.9
2892,20/10/2023 12:02:49,46.9
2893,20/10/2023 12:02:50,46.9
2894,20/10/2023 12:02:51,46.9
2895,20/10/2023 12:02:52,46.9
2896,20/10/2023 12:02:53,46.8
2897,20/10/2023 12:02:54,46.8
2898,20/10/2023 12:02:55,46.8
2899,20/10/2023 12:02:56,46.8
2900,20/10/2023 12:02:57,46.8
2901,20/10/2023 12:02:58,46.8
2902,20/10/2023 12:02:59,46.7
2903,20/10/2023 12:03:00,46.7
2904,20/10/2023 12:03:01,46.7
2905,20/10/2023 12:03:02,46.7
2906,20/10/2023 12:03:03,46.7
2907,20/10/2023 12:03:04,46.7
2908,20/10/2023 12:03:05,46.6
2909,20/10/2023 12:03:06,46.6
2910,20/10/2023 12:03:07,46.6
2911,20/10/2023 12:03:08,46.6
2912,20/10/2023 12:03:09,46.6
2913,20/10/2023 12:03:10,46.6
2914,20/10/2023 12:03:11,46.5
2915,20/10/2023 12:03:12,46.5
2916,20/10/2023 12:03:13,46.5
2917,20/10/2023 12:03:14,46.5
2918,20/10/2023 12:03:15,46.5
2919,20/10/2023 12:03:16,46.5
2920,20/10/2023 12:03:17,46.4
2921,20/10/2023 12:03:18,46.4
2922,20/10/2023 12:03:19,46.4
2923,20/10/2023 12:03:20,46.4
2924,20/10/2023 12:03:21,46.4
2925,20/10/2023 12:03:22,46.4
2926,20/10/2023 12:03:23,46.3
2927,20/10/2023 12:03:24,46.3
2928,20/10/2023 12:03:25,46.3
2929,20/10/2023 12:03:26,46.3
2930,20/10/2023 12:03:27,46.3
2931,20/10/2023 12:03:28,46.3
2932,20/10/2023 12:03:29,46.2
2933,20/10/2023 12:03:30,46.2
2934,20/10/2023 12:03:31,46.2
2935,20/10/2023 12:03:32,46.2
2936,20/10/2023 12:03:33,46.2
2937,20/10/2023 12:03:34,46.2
2938,20/10/2023 12:03:35,46.2
2939,20/10/2023 12:03:36,46.1
2940,20/10/2023 12:03:37,46.1
2941,20/10/2023 12:03:38,46.1
2942,20/10/2023 12:03:39,46.1
2943,20/10/2023 12:03:40,46.1
2944,20/10/2023 12:03:41,46.1
2945,20/10/2023 12:03:42,46
2946,20/10/2023 12:03:43,46
2947,20/10/2023 12:03:44,46
2948,20/10/2023 12:03:45,46
2949,20/10/2023 12:03:46,46
2950,20/10/2023 12:03:47,46
2951,20/10/2023 12:03:48,46
2952,20/10/2023 12:03:49,45.9
2953,20/10/2023 12:03:50,45.9
2954,20/10/2023 12:03:51,45.9
2955,20/10/2023 12:03:52,45.9
2956,20/10/2023 12:03:53,45.9
2957,20/10/2023 12:03:54,45.8
2958,20/10/2023 12:03:55,45.8
2959,20/10/2023 12:03:56,45.8
2960,20/10/2023 12:03:57,45.8
2961,20/10/2023 12:03:58,45.8
2962,20/10/2023 12:03:59,45.8
2963,20/10/2023 12:04:00,45.7
2964,20/10/2023 12:04:01,45.7
2965,20/10/2023 12:04:02,45.7
2966,20/10/2023 12:04:03,45.7
2967,20/10/2023 12:04:04,45.7
2968,20/10/2023 12:04:05,45.7
2969,20/10/2023 12:04:06,45.7
2970,20/10/2023 12:04:07,45.6
2971,20/10/2023 12:04:08,45.6
2972,20/10/2023 12:04:09,45.6
2973,20/10/2023 12:04:10,45.6
2974,20/10/2023 12:04:11,45.6
2975,20/10/2023 12:04:12,45.5
2976,20/10/2023 12:04:13,45.5
2977,20/10/2023 12:04:14,45.5
2978,20/10/2023 12:04:15,45.5
2979,20/10/2023 12:04:16,45.5
2980,20/10/2023 12:04:17,45.5
2981,20/10/2023 12:04:18,45.5
2982,20/10/2023 12:04:19,45.5
2983,20/10/2023 12:04:20,45.4
2984,20/10/2023 12:04:21,45.4
2985,20/10/2023 12:04:22,45.4
2986,20/10/2023 12:04:23,45.4
2987,20/10/2023 12:04:24,45.4
2988,20/10/2023 12:04:25,45.4
2989,20/10/2023 12:04:26,45.4
2990,20/10/2023 12:04:27,45.3
2991,20/10/2023 12:04:28,45.3
2992,20/10/2023 12:04:29,45.3
2993,20/10/2023 12:04:30,45.3
2994,20/10/2023 12:04:31,45.3
2995,20/10/2023 12:04:32,45.3
2996,20/10/2023 12:04:33,45.2
2997,20/10/2023 12:04:34,45.2
2998,20/10/2023 12:04:35,45.2
2999,20/10/2023 12:04:36,45.2
3000,20/10/2023 12:04:37,45.2
3001,20/10/2023 12:04:38,45.2
3002,20/10/2023 12:04:39,45.2
3003,20/10/2023 12:04:40,45.1
3004,20/10/2023 12:04:41,45.1
3005,20/10/2023 12:04:42,45.1
3006,20/10/2023 12:04:43,45.1
3007,20/10/2023 12:04:44,45.1
3008,20/10/2023 12:04:45,45.1
3009,20/10/2023 12:04:46,45
3010,20/10/2023 12:04:47,45
3011,20/10/2023 12:04:48,45
3012,20/10/2023 12:04:49,45
3013,20/10/2023 12:04:50,45
3014,20/10/2023 12:04:51,45
3015,20/10/2023 12:04:52,44.9
3016,20/10/2023 12:04:53,44.9
3017,20/10/2023 12:04:54,44.9
3018,20/10/2023 12:04:55,44.9
3019,20/10/2023 12:04:56,44.9
3020,20/10/2023 12:04:57,44.8
3021,20/10/2023 12:04:58,44.8
3022,20/10/2023 12:04:59,44.8
3023,20/10/2023 12:05:00,44.8
3024,20/10/2023 12:05:01,44.8
3025,20/10/2023 12:05:02,44.8
3026,20/10/2023 12:05:03,44.8
3027,20/10/2023 12:05:04,44.8
3028,20/10/2023 12:05:05,44.8
3029,20/10/2023 12:05:06,44.7
3030,20/10/2023 12:05:07,44.7
3031,20/10/2023 12:05:08,44.7
3032,20/10/2023 12:05:09,44.7
3033,20/10/2023 12:05:10,44.7
3034,20/10/2023 12:05:11,44.7
3035,20/10/2023 12:05:12,44.7
3036,20/10/2023 12:05:13,44.6
3037,20/10/2023 12:05:14,44.6
3038,20/10/2023 12:05:15,44.6
3039,20/10/2023 12:05:16,44.6
3040,20/10/2023 12:05:17,44.6
3041,20/10/2023 12:05:18,44.6
3042,20/10/2023 12:05:19,44.6
3043,20/10/2023 12:05:20,44.5
3044,20/10/2023 12:05:21,44.5
3045,20/10/2023 12:05:22,44.5
3046,20/10/2023 12:05:23,44.5
3047,20/10/2023 12:05:24,44.5
3048,20/10/2023 12:05:25,44.4
3049,20/10/2023 12:05:26,44.4
3050,20/10/2023 12:05:27,44.4
3051,20/10/2023 12:05:28,44.4
3052,20/10/2023 12:05:29,44.4
3053,20/10/2023 12:05:30,44.4
3054,20/10/2023 12:05:31,44.4
3055,20/10/2023 12:05:32,44.3
3056,20/10/2023 12:05:33,44.3
3057,20/10/2023 12:05:34,44.3
3058,20/10/2023 12:05:35,44.3
3059,20/10/2023 12:05:36,44.3
3060,20/10/2023 12:05:37,44.3
3061,20/10/2023 12:05:38,44.3
3062,20/10/2023 12:05:39,44.3
3063,20/10/2023 12:05:40,44.2
3064,20/10/2023 12:05:41,44.2
3065,20/10/2023 12:05:42,44.2
3066,20/10/2023 12:05:43,44.2
3067,20/10/2023 12:05:44,44.2
3068,20/10/2023 12:05:45,44.2
3069,20/10/2023 12:05:46,44.2
3070,20/10/2023 12:05:47,44.1
3071,20/10/2023 12:05:48,44.1
3072,20/10/2023 12:05:49,44.1
3073,20/10/2023 12:05:50,44.1
3074,20/10/2023 12:05:51,44.1
3075,20/10/2023 12:05:52,44.1
3076,20/10/2023 12:05:53,44.1
3077,20/10/2023 12:05:54,44
3078,20/10/2023 12:05:55,44
3079,20/10/2023 12:05:56,44
3080,20/10/2023 12:05:57,44
3081,20/10/2023 12:05:58,44
3082,20/10/2023 12:05:59,44
3083,20/10/2023 12:06:00,44
3084,20/10/2023 12:06:01,43.9
3085,20/10/2023 12:06:02,43.9
3086,20/10/2023 12:06:03,43.9
3087,20/10/2023 12:06:04,43.9
3088,20/10/2023 12:06:05,43.9
3089,20/10/2023 12:06:06,43.9
3090,20/10/2023 12:06:07,43.8
3091,20/10/2023 12:06:08,43.8
3092,20/10/2023 12:06:09,43.8
3093,20/10/2023 12:06:10,43.8
3094,20/10/2023 12:06:11,43.8
3095,20/10/2023 12:06:12,43.8
3096,20/10/2023 12:06:13,43.8
3097,20/10/2023 12:06:14,43.8
3098,20/10/2023 12:06:15,43.7
3099,20/10/2023 12:06:16,43.7
3100,20/10/2023 12:06:17,43.7
3101,20/10/2023 12:06:18,43.7
3102,20/10/2023 12:06:19,43.7
3103,20/10/2023 12:06:20,43.7
3104,20/10/2023 12:06:21,43.7
3105,20/10/2023 12:06:22,43.7
3106,20/10/2023 12:06:23,43.7
3107,20/10/2023 12:06:24,43.6
3108,20/10/2023 12:06:25,43.6
3109,20/10/2023 12:06:26,43.6
3110,20/10/2023 12:06:27,43.6
3111,20/10/2023 12:06:28,43.6
3112,20/10/2023 12:06:29,43.6
3113,20/10/2023 12:06:30,43.5
3114,20/10/2023 12:06:31,43.5
3115,20/10/2023 12:06:32,43.5
3116,20/10/2023 12:06:33,43.5
3117,20/10/2023 12:06:34,43.5
3118,20/10/2023 12:06:35,43.5
3119,20/10/2023 12:06:36,43.5
3120,20/10/2023 12:06:37,43.4
3121,20/10/2023 12:06:38,43.4
3122,20/10/2023 12:06:39,43.4
3123,20/10/2023 12:06:40,43.4
3124,20/10/2023 12:06:41,43.4
3125,20/10/2023 12:06:42,43.4
3126,20/10/2023 12:06:43,43.4
3127,20/10/2023 12:06:44,43.4
3128,20/10/2023 12:06:45,43.3
3129,20/10/2023 12:06:46,43.3
3130,20/10/2023 12:06:47,43.3
3131,20/10/2023 12:06:48,43.3
3132,20/10/2023 12:06:49,43.3
3133,20/10/2023 12:06:50,43.3
3134,20/10/2023 12:06:51,43.3
3135,20/10/2023 12:06:52,43.2
3136,20/10/2023 12:06:53,43.2
3137,20/10/2023 12:06:54,43.2
3138,20/10/2023 12:06:55,43.2
3139,20/10/2023 12:06:56,43.2
3140,20/10/2023 12:06:57,43.2
3141,20/10/2023 12:06:58,43.2
3142,20/10/2023 12:06:59,43.1
3143,20/10/2023 12:07:00,43.1
3144,20/10/2023 12:07:01,43.1
3145,20/10/2023 12:07:02,43.1
3146,20/10/2023 12:07:03,43.1
3147,20/10/2023 12:07:04,43.1
3148,20/10/2023 12:07:05,43
3149,20/10/2023 12:07:06,43
3150,20/10/2023 12:07:07,43
3151,20/10/2023 12:07:08,43
3152,20/10/2023 12:07:09,43
3153,20/10/2023 12:07:10,43
3154,20/10/2023 12:07:11,43
3155,20/10/2023 12:07:12,43
3156,20/10/2023 12:07:13,43
3157,20/10/2023 12:07:14,42.9
3158,20/10/2023 12:07:15,42.9
3159,20/10/2023 12:07:16,42.9
3160,20/10/2023 12:07:17,42.9
3161,20/10/2023 12:07:18,42.9
3162,20/10/2023 12:07:19,42.9
3163,20/10/2023 12:07:20,42.9
3164,20/10/2023 12:07:21,42.9
3165,20/10/2023 12:07:22,42.8
3166,20/10/2023 12:07:23,42.8
3167,20/10/2023 12:07:24,42.8
3168,20/10/2023 12:07:25,42.8
3169,20/10/2023 12:07:26,42.8
3170,20/10/2023 12:07:27,42.8
3171,20/10/2023 12:07:28,42.8
3172,20/10/2023 12:07:29,42.7
3173,20/10/2023 12:07:30,42.7
3174,20/10/2023 12:07:31,42.7
3175,20/10/2023 12:07:32,42.7
3176,20/10/2023 12:07:33,42.7
3177,20/10/2023 12:07:34,42.7
3178,20/10/2023 12:07:35,42.7
3179,20/10/2023 12:07:36,42.7
3180,20/10/2023 12:07:37,42.6
3181,20/10/2023 12:07:38,42.6
3182,20/10/2023 12:07:39,42.6
3183,20/10/2023 12:07:40,42.6
3184,20/10/2023 12:07:41,42.6
3185,20/10/2023 12:07:42,42.6
3186,20/10/2023 12:07:43,42.6
3187,20/10/2023 12:07:44,42.5
3188,20/10/2023 12:07:45,42.5
3189,20/10/2023 12:07:46,42.5
3190,20/10/2023 12:07:47,42.5
3191,20/10/2023 12:07:48,42.5
3192,20/10/2023 12:07:49,42.5
3193,20/10/2023 12:07:50,42.5
3194,20/10/2023 12:07:51,42.5
3195,20/10/2023 12:07:52,42.4
3196,20/10/2023 12:07:53,42.4
3197,20/10/2023 12:07:54,42.4
3198,20/10/2023 12:07:55,42.4
3199,20/10/2023 12:07:56,42.4
3200,20/10/2023 12:07:57,42.4
3201,20/10/2023 12:07:58,42.4
3202,20/10/2023 12:07:59,42.4
3203,20/10/2023 12:08:00,42.3
3204,20/10/2023 12:08:01,42.3
3205,20/10/2023 12:08:02,42.3
3206,20/10/2023 12:08:03,42.3
3207,20/10/2023 12:08:04,42.3
3208,20/10/2023 12:08:05,42.3
3209,20/10/2023 12:08:06,42.3
3210,20/10/2023 12:08:07,42.3
3211,20/10/2023 12:08:08,42.2
3212,20/10/2023 12:08:09,42.2
3213,20/10/2023 12:08:10,42.2
3214,20/10/2023 12:08:11,42.2
3215,20/10/2023 12:08:12,42.2
3216,20/10/2023 12:08:13,42.2
3217,20/10/2023 12:08:14,42.2
3218,20/10/2023 12:08:15,42.2
3219,20/10/2023 12:08:16,42.1
3220,20/10/2023 12:08:17,42.1
3221,20/10/2023 12:08:18,42.1
3222,20/10/2023 12:08:19,42.1
3223,20/10/2023 12:08:20,42.1
3224,20/10/2023 12:08:21,42.1
3225,20/10/2023 12:08:22,42.1
3226,20/10/2023 12:08:23,42
3227,20/10/2023 12:08:24,42
3228,20/10/2023 12:08:25,42
3229,20/10/2023 12:08:26,42
3230,20/10/2023 12:08:27,42
3231,20/10/2023 12:08:28,42
3232,20/10/2023 12:08:29,42
3233,20/10/2023 12:08:30,42
3234,20/10/2023 12:08:31,42
3235,20/10/2023 12:08:32,41.9
3236,20/10/2023 12:08:33,41.9
3237,20/10/2023 12:08:34,41.9
3238,20/10/2023 12:08:35,41.9
3239,20/10/2023 12:08:36,41.9
3240,20/10/2023 12:08:37,41.9
3241,20/10/2023 12:08:38,41.9
3242,20/10/2023 12:08:39,41.8
3243,20/10/2023 12:08:40,41.8
3244,20/10/2023 12:08:41,41.8
3245,20/10/2023 12:08:42,41.8
3246,20/10/2023 12:08:43,41.8
3247,20/10/2023 12:08:44,41.8
3248,20/10/2023 12:08:45,41.8
3249,20/10/2023 12:08:46,41.8
3250,20/10/2023 12:08:47,41.8
3251,20/10/2023 12:08:48,41.7
3252,20/10/2023 12:08:49,41.7
3253,20/10/2023 12:08:50,41.7
3254,20/10/2023 12:08:51,41.7
3255,20/10/2023 12:08:52,41.7
3256,20/10/2023 12:08:53,41.7
3257,20/10/2023 12:08:54,41.7
3258,20/10/2023 12:08:55,41.6
3259,20/10/2023 12:08:56,41.6
3260,20/10/2023 12:08:57,41.6
3261,20/10/2023 12:08:58,41.6
3262,20/10/2023 12:08:59,41.6
3263,20/10/2023 12:09:00,41.6
3264,20/10/2023 12:09:01,41.6
3265,20/10/2023 12:09:02,41.6
3266,20/10/2023 12:09:03,41.6
3267,20/10/2023 12:09:04,41.6
3268,20/10/2023 12:09:05,41.6
3269,20/10/2023 12:09:06,41.5
3270,20/10/2023 12:09:07,41.5
3271,20/10/2023 12:09:08,41.5
3272,20/10/2023 12:09:09,41.5
3273,20/10/2023 12:09:10,41.5
3274,20/10/2023 12:09:11,41.5
3275,20/10/2023 12:09:12,41.4
3276,20/10/2023 12:09:13,41.4
3277,20/10/2023 12:09:14,41.4
3278,20/10/2023 12:09:15,41.4
3279,20/10/2023 12:09:16,41.4
3280,20/10/2023 12:09:17,41.4
3281,20/10/2023 12:09:18,41.4
3282,20/10/2023 12:09:19,41.4
3283,20/10/2023 12:09:20,41.3
3284,20/10/2023 12:09:21,41.3
3285,20/10/2023 12:09:22,41.3
3286,20/10/2023 12:09:23,41.3
3287,20/10/2023 12:09:24,41.3
3288,20/10/2023 12:09:25,41.3
3289,20/10/2023 12:09:26,41.3
3290,20/10/2023 12:09:27,41.3
3291,20/10/2023 12:09:28,41.3
3292,20/10/2023 12:09:29,41.3
3293,20/10/2023 12:09:30,41.2
3294,20/10/2023 12:09:31,41.2
3295,20/10/2023 12:09:32,41.2
3296,20/10/2023 12:09:33,41.2
3297,20/10/2023 12:09:34,41.2
3298,20/10/2023 12:09:35,41.2
3299,20/10/2023 12:09:36,41.2
3300,20/10/2023 12:09:37,41.2
3301,20/10/2023 12:09:38,41.1
3302,20/10/2023 12:09:39,41.1
3303,20/10/2023 12:09:40,41.1
3304,20/10/2023 12:09:41,41.1
3305,20/10/2023 12:09:42,41.1
3306,20/10/2023 12:09:43,41.1
3307,20/10/2023 12:09:44,41.1
3308,20/10/2023 12:09:45,41.1
3309,20/10/2023 12:09:46,41.1
3310,20/10/2023 12:09:47,41
3311,20/10/2023 12:09:48,41
3312,20/10/2023 12:09:49,41
3313,20/10/2023 12:09:50,41
3314,20/10/2023 12:09:51,41
3315,20/10/2023 12:09:52,41
3316,20/10/2023 12:09:53,41
3317,20/10/2023 12:09:54,40.9
3318,20/10/2023 12:09:55,40.9
3319,20/10/2023 12:09:56,40.9
3320,20/10/2023 12:09:57,40.9
3321,20/10/2023 12:09:58,40.9
3322,20/10/2023 12:09:59,40.9
3323,20/10/2023 12:10:00,40.9
3324,20/10/2023 12:10:01,40.9
3325,20/10/2023 12:10:02,40.9
3326,20/10/2023 12:10:03,40.8
3327,20/10/2023 12:10:04,40.8
3328,20/10/2023 12:10:05,40.8
3329,20/10/2023 12:10:06,40.8
3330,20/10/2023 12:10:07,40.8
3331,20/10/2023 12:10:08,40.8
3332,20/10/2023 12:10:09,40.8
3333,20/10/2023 12:10:10,40.8
3334,20/10/2023 12:10:11,40.8
3335,20/10/2023 12:10:12,40.8
3336,20/10/2023 12:10:13,40.7
3337,20/10/2023 12:10:14,40.7
3338,20/10/2023 12:10:15,40.7
3339,20/10/2023 12:10:16,40.7
3340,20/10/2023 12:10:17,40.7
3341,20/10/2023 12:10:18,40.7
3342,20/10/2023 12:10:19,40.7
3343,20/10/2023 12:10:20,40.7
3344,20/10/2023 12:10:21,40.6
3345,20/10/2023 12:10:22,40.6
3346,20/10/2023 12:10:23,40.6
3347,20/10/2023 12:10:24,40.6
3348,20/10/2023 12:10:25,40.6
3349,20/10/2023 12:10:26,40.6
3350,20/10/2023 12:10:27,40.6
3351,20/10/2023 12:10:28,40.6
3352,20/10/2023 12:10:29,40.6
3353,20/10/2023 12:10:30,40.5
3354,20/10/2023 12:10:31,40.5
3355,20/10/2023 12:10:32,40.5
3356,20/10/2023 12:10:33,40.5
3357,20/10/2023 12:10:34,40.5
3358,20/10/2023 12:10:35,40.5
3359,20/10/2023 12:10:36,40.5
3360,20/10/2023 12:10:37,40.5
3361,20/10/2023 12:10:38,40.5
3362,20/10/2023 12:10:39,40.4
3363,20/10/2023 12:10:40,40.4
3364,20/10/2023 12:10:41,40.4
3365,20/10/2023 12:10:42,40.4
3366,20/10/2023 12:10:43,40.4
3367,20/10/2023 12:10:44,40.4
3368,20/10/2023 12:10:45,40.4
3369,20/10/2023 12:10:46,40.4
3370,20/10/2023 12:10:47,40.4
3371,20/10/2023 12:10:48,40.4
3372,20/10/2023 12:10:49,40.3
3373,20/10/2023 12:10:50,40.3
3374,20/10/2023 12:10:51,40.3
3375,20/10/2023 12:10:52,40.3
3376,20/10/2023 12:10:53,40.3
3377,20/10/2023 12:10:54,40.3
3378,20/10/2023 12:10:55,40.3
3379,20/10/2023 12:10:56,40.3
3380,20/10/2023 12:10:57,40.2
3381,20/10/2023 12:10:58,40.2
3382,20/10/2023 12:10:59,40.2
3383,20/10/2023 12:11:00,40.2
3384,20/10/2023 12:11:01,40.2
3385,20/10/2023 12:11:02,40.2
3386,20/10/2023 12:11:03,40.2
3387,20/10/2023 12:11:04,40.2
3388,20/10/2023 12:11:05,40.2
3389,20/10/2023 12:11:06,40.2
3390,20/10/2023 12:11:07,40.2
3391,20/10/2023 12:11:08,40.1
3392,20/10/2023 12:11:09,40.1
3393,20/10/2023 12:11:10,40.1
3394,20/10/2023 12:11:11,40.1
3395,20/10/2023 12:11:12,40.1
3396,20/10/2023 12:11:13,40.1
3397,20/10/2023 12:11:14,40.1
3398,20/10/2023 12:11:15,40
3399,20/10/2023 12:11:16,40
3400,20/10/2023 12:11:17,40
3401,20/10/2023 12:11:18,40
3402,20/10/2023 12:11:19,40
3403,20/10/2023 12:11:20,40
3404,20/10/2023 12:11:21,40
3405,20/10/2023 12:11:22,40
3406,20/10/2023 12:11:23,40
3407,20/10/2023 12:11:24,40
3408,20/10/2023 12:11:25,40
3409,20/10/2023 12:11:26,40
3410,20/10/2023 12:11:27,39.9
3411,20/10/2023 12:11:28,39.9
3412,20/10/2023 12:11:29,39.9
3413,20/10/2023 12:11:30,39.9
3414,20/10/2023 12:11:31,39.9
3415,20/10/2023 12:11:32,39.9
3416,20/10/2023 12:11:33,39.9
3417,20/10/2023 12:11:34,39.9
3418,20/10/2023 12:11:35,39.9
3419,20/10/2023 12:11:36,39.8
3420,20/10/2023 12:11:37,39.8
3421,20/10/2023 12:11:38,39.8
3422,20/10/2023 12:11:39,39.8
3423,20/10/2023 12:11:40,39.8
3424,20/10/2023 12:11:41,39.8
3425,20/10/2023 12:11:42,39.8
3426,20/10/2023 12:11:43,39.8
3427,20/10/2023 12:11:44,39.8
3428,20/10/2023 12:11:45,39.7
3429,20/10/2023 12:11:46,39.7
3430,20/10/2023 12:11:47,39.7
3431,20/10/2023 12:11:48,39.7
3432,20/10/2023 12:11:49,39.7
3433,20/10/2023 12:11:50,39.7
3434,20/10/2023 12:11:51,39.7
3435,20/10/2023 12:11:52,39.7
3436,20/10/2023 12:11:53,39.7
3437,20/10/2023 12:11:54,39.6
3438,20/10/2023 12:11:55,39.6
3439,20/10/2023 12:11:56,39.6
3440,20/10/2023 12:11:57,39.6
3441,20/10/2023 12:11:58,39.6
3442,20/10/2023 12:11:59,39.6
3443,20/10/2023 12:12:00,39.6
3444,20/10/2023 12:12:01,39.6
3445,20/10/2023 12:12:02,39.6
3446,20/10/2023 12:12:03,39.5
3447,20/10/2023 12:12:04,39.5
3448,20/10/2023 12:12:05,39.5
3449,20/10/2023 12:12:06,39.5
3450,20/10/2023 12:12:07,39.5
3451,20/10/2023 12:12:08,39.5
3452,20/10/2023 12:12:09,39.5
3453,20/10/2023 12:12:10,39.5
3454,20/10/2023 12:12:11,39.5
3455,20/10/2023 12:12:12,39.5
3456,20/10/2023 12:12:13,39.4
3457,20/10/2023 12:12:14,39.4
3458,20/10/2023 12:12:15,39.4
3459,20/10/2023 12:12:16,39.4
3460,20/10/2023 12:12:17,39.4
3461,20/10/2023 12:12:18,39.4
3462,20/10/2023 12:12:19,39.4
3463,20/10/2023 12:12:20,39.4
3464,20/10/2023 12:12:21,39.4
3465,20/10/2023 12:12:22,39.4
3466,20/10/2023 12:12:23,39.4
3467,20/10/2023 12:12:24,39.4
3468,20/10/2023 12:12:25,39.3
3469,20/10/2023 12:12:26,39.3
3470,20/10/2023 12:12:27,39.3
3471,20/10/2023 12:12:28,39.3
3472,20/10/2023 12:12:29,39.3
3473,20/10/2023 12:12:30,39.3
3474,20/10/2023 12:12:31,39.3
3475,20/10/2023 12:12:32,39.3
3476,20/10/2023 12:12:33,39.3
3477,20/10/2023 12:12:34,39.2
3478,20/10/2023 12:12:35,39.2
3479,20/10/2023 12:12:36,39.2
3480,20/10/2023 12:12:37,39.2
3481,20/10/2023 12:12:38,39.2
3482,20/10/2023 12:12:39,39.2
3483,20/10/2023 12:12:40,39.2
3484,20/10/2023 12:12:41,39.2
3485,20/10/2023 12:12:42,39.1
3486,20/10/2023 12:12:43,39.1
3487,20/10/2023 12:12:44,39.1
3488,20/10/2023 12:12:45,39.1
3489,20/10/2023 12:12:46,39.1
3490,20/10/2023 12:12:47,39.1
3491,20/10/2023 12:12:48,39.1
3492,20/10/2023 12:12:49,39.1
3493,20/10/2023 12:12:50,39.1
3494,20/10/2023 12:12:51,39.1
3495,20/10/2023 12:12:52,39.1
3496,20/10/2023 12:12:53,39
3497,20/10/2023 12:12:54,39
3498,20/10/2023 12:12:55,39
3499,20/10/2023 12:12:56,39
3500,20/10/2023 12:12:57,39
3501,20/10/2023 12:12:58,39
3502,20/10/2023 12:12:59,39
3503,20/10/2023 12:13:00,39
3504,20/10/2023 12:13:01,38.9
3505,20/10/2023 12:13:02,38.9
3506,20/10/2023 12:13:03,38.9
3507,20/10/2023 12:13:04,38.9
3508,20/10/2023 12:13:05,38.9
3509,20/10/2023 12:13:06,38.9
3510,20/10/2023 12:13:07,38.9
3511,20/10/2023 12:13:08,38.9
3512,20/10/2023 12:13:09,38.9
3513,20/10/2023 12:13:10,38.9
3514,20/10/2023 12:13:11,38.8
3515,20/10/2023 12:13:12,38.8
3516,20/10/2023 12:13:13,38.8
3517,20/10/2023 12:13:14,38.8
3518,20/10/2023 12:13:15,38.8
3519,20/10/2023 12:13:16,38.8
3520,20/10/2023 12:13:17,38.8
3521,20/10/2023 12:13:18,38.8
3522,20/10/2023 12:13:19,38.8
3523,20/10/2023 12:13:20,38.7
